CustomerID,TenureMonths,ContractType,MonthlyCharges,SupportTickets,FeatureUsageScore,TotalCharges,Churn
CUST-2137,13,One year,67.31071416179924,3,38,807.0981248841242,0
CUST-2138,18,Month-to-month,48.50674614691046,4,76,644.4982229680627,0
CUST-2139,4,One year,61.008246048332694,6,57,266.5562216066908,1
CUST-2140,23,Month-to-month,113.17885876678524,9,92,3134.317144772055,0
CUST-2141,61,Month-to-month,117.34205569077164,4,64,6276.303902539671,0
CUST-2142,4,One year,29.13461542256425,4,40,116.59976086855016,0
CUST-2143,11,Month-to-month,94.74401199908183,9,30,1129.4314095678978,1
CUST-2144,29,One year,24.36791292341658,9,79,704.220684590724,0
CUST-2145,59,Month-to-month,98.03317626118309,6,76,5092.9429789435935,0
CUST-2146,2,One year,70.60501992628862,3,92,121.30561674794495,0
CUST-2147,9,One year,115.15406188925495,0,54,1177.0866197359449,0
CUST-2148,32,Month-to-month,98.36884599234182,8,66,3423.705489657513,0
CUST-2149,31,Month-to-month,42.95861610645974,9,57,1339.5201656112627,0
CUST-2150,5,Month-to-month,93.86757378008109,6,75,392.45608529389335,0
CUST-2151,3,Month-to-month,120.0769116448171,1,64,376.16207610961783,0
CUST-2152,22,Month-to-month,57.85343220365118,5,32,1081.0150492531618,0
CUST-2153,39,Two year,51.094084089553284,0,86,2122.5882321016716,0
CUST-2154,54,Month-to-month,60.451341589209655,0,94,3470.289063933995,0
CUST-2155,34,Month-to-month,74.63013955703614,0,90,2121.4743468974752,0
CUST-2156,45,One year,108.0437673963104,1,57,4944.696649318816,0
CUST-2157,56,Month-to-month,85.44061383697111,7,87,5689.093820203126,0
CUST-2158,44,Month-to-month,39.94407980917688,9,53,1831.727066450547,0
CUST-2159,36,One year,100.97008057332032,4,57,3301.3235228800954,0
CUST-2160,61,One year,87.63832955562148,4,39,4826.621767554915,0
CUST-2161,66,Month-to-month,119.81134876889742,2,67,7601.827306833718,0
CUST-2162,24,Month-to-month,75.98535298514348,0,72,1751.4721196949795,0
CUST-2163,4,One year,98.69742180624391,1,58,472.91987924975666,0
CUST-2164,57,Month-to-month,115.38565796791744,2,96,6224.450749630602,0
CUST-2165,61,One year,49.735191065630794,6,46,3256.204224513951,0
CUST-2166,27,Month-to-month,109.16892683954622,2,65,2900.6381616488484,0
CUST-2167,24,Month-to-month,76.18398917830282,6,74,2039.4656178993077,0
CUST-2168,71,Month-to-month,83.7415612208914,5,33,6045.603562075168,0
CUST-2169,23,Month-to-month,82.84723838984613,6,45,2061.2380129503335,0
CUST-2170,35,One year,87.945035455962,4,25,2693.7061708308465,0
CUST-2171,4,One year,59.34858271879072,1,84,295.99097145697044,0
CUST-2172,44,One year,105.08485396814226,3,37,4687.42542800534,1
CUST-2173,5,One year,20.0,5,51,64.80482321884435,0
CUST-2174,41,Month-to-month,52.545381382693456,5,62,1957.5735820369882,0
CUST-2175,21,Two year,134.775159620344,5,56,2447.020562592165,1
CUST-2176,33,One year,123.19655951458142,0,60,4606.71416386622,0
CUST-2177,27,Month-to-month,51.83461102453577,9,97,1162.3507452310214,0
CUST-2178,7,Month-to-month,69.24526091260424,9,24,516.9805839435394,1
CUST-2179,8,Month-to-month,58.47117683427326,3,36,442.608959698873,0
CUST-2180,53,Two year,90.81881024958679,8,87,5224.234969503746,1
CUST-2181,39,Month-to-month,77.30468679701876,9,68,2690.7021102621006,0
CUST-2182,61,Month-to-month,44.35392004948141,5,51,2847.662203353943,0
CUST-2183,25,Month-to-month,73.99095239345897,5,28,1497.869374395444,0
CUST-2184,43,Month-to-month,63.45389739937661,4,82,2850.080780033314,0
CUST-2185,65,Month-to-month,89.74028864698917,8,86,5714.475508979903,0
CUST-2186,7,Month-to-month,53.136379954366724,8,49,304.12649229984373,0
CUST-2187,10,Month-to-month,58.67431398540851,1,34,539.8661948197691,0
CUST-2188,50,One year,81.49254309253483,3,88,4076.898598090464,0
CUST-2189,44,One year,40.93056858975348,6,84,1628.4830217431613,0
CUST-2190,27,Month-to-month,70.62376004252857,3,87,1848.4703818571522,0
CUST-2191,46,One year,58.9305211472879,7,46,2942.1027916438693,1
CUST-2192,51,Month-to-month,38.5181236244617,2,38,2227.7695869481477,0
CUST-2193,45,Month-to-month,35.31390959825213,7,57,1531.7834205524766,0
CUST-2194,23,One year,21.005726618177444,2,27,526.159199579412,0
CUST-2195,68,Two year,62.35807674890974,8,60,5243.379364242259,0
CUST-2196,52,Month-to-month,35.41907208454371,8,95,1820.8851101345826,0
CUST-2197,41,Month-to-month,89.735786655967,7,79,4423.476191094139,0
CUST-2198,62,One year,70.84723782260392,4,22,4372.809761070044,0
CUST-2199,42,One year,141.57824307462462,7,45,6559.026404425815,1
CUST-2200,18,Month-to-month,75.72024782741177,5,92,1208.76801633414,0
CUST-2201,50,Two year,32.907822268545814,8,34,1685.848338061228,1
CUST-2202,56,One year,77.30075668668535,5,50,3628.563683871085,1
CUST-2203,18,Two year,40.94536146188412,1,88,907.45911597811,0
CUST-2204,13,One year,90.61323928144441,9,42,1207.2708877469076,1
CUST-2205,6,Month-to-month,44.124336345302034,2,84,274.1921788373461,0
CUST-2206,50,Two year,35.29238686665769,6,66,1949.7691003785926,0
CUST-2207,36,Month-to-month,92.94132035145557,4,44,3563.5938676493606,0
CUST-2208,34,Month-to-month,104.57893685302273,1,38,3386.021021080594,0
CUST-2209,70,Month-to-month,77.90817194719526,1,78,4462.81452663113,0
CUST-2210,3,Month-to-month,90.88939327869313,5,91,288.46160221910367,0
CUST-2211,30,Month-to-month,99.4671937770986,2,32,2889.446423843884,0
CUST-2212,6,Month-to-month,63.33980542061843,3,58,439.871736812835,0
CUST-2213,65,Month-to-month,72.53232713611246,7,31,3992.396110279779,0
CUST-2214,66,Month-to-month,91.99565124370783,8,47,4798.694695346092,0
CUST-2215,20,Two year,111.41104081658794,8,76,2525.035190399931,1
CUST-2216,68,Month-to-month,62.559214331079296,7,40,4192.965035891502,0
CUST-2217,56,Month-to-month,65.71186217050867,4,97,3842.1575406319357,0
CUST-2218,53,Month-to-month,97.47763999388744,7,81,4751.138027689764,1
CUST-2219,3,One year,35.70511561596604,1,93,121.83798056513994,0
CUST-2220,60,Two year,73.45469912474606,8,25,3879.457064309088,1
CUST-2221,37,One year,20.0,9,76,20.0,0
CUST-2222,27,Month-to-month,99.78613533865575,1,50,2394.8776401365626,0
CUST-2223,8,Month-to-month,94.65573683905876,3,60,705.0650444765321,0
CUST-2224,61,Month-to-month,60.55093592957819,7,67,4369.657669905923,0
CUST-2225,23,One year,105.79666495110408,1,72,2543.8526205034896,1
CUST-2226,38,Month-to-month,57.01434466337044,7,73,2189.5639368664533,0
CUST-2227,28,Month-to-month,60.871537198918496,4,74,1570.1780166411281,0
CUST-2228,62,One year,79.6658254726095,8,67,5331.269336555722,1
CUST-2229,6,Month-to-month,111.99488981541086,4,71,725.1837864673523,0
CUST-2230,59,Month-to-month,66.22011641318986,0,78,4247.711856999406,0
CUST-2231,48,Month-to-month,63.07377341997957,6,91,2712.519918971939,0
CUST-2232,9,Month-to-month,77.95325190670157,2,49,672.7429350801496,0
CUST-2233,33,Month-to-month,61.36134027363833,4,93,2176.2651009989063,0
CUST-2234,23,Month-to-month,41.53230709807742,2,95,1010.0722923317774,0
CUST-2235,38,Month-to-month,108.57161604775615,5,83,4152.398084436165,0
CUST-2236,58,One year,83.11215472991353,6,74,4956.4740645723405,0
CUST-2237,21,One year,81.35236495782627,7,71,1676.4460442758077,0
CUST-2238,65,Two year,81.53717277063339,0,35,4872.745541022349,0
CUST-2239,17,Month-to-month,67.70190226950591,7,22,1089.2649038647576,0
CUST-2240,40,Month-to-month,58.156657144147566,1,78,2000.0502914998874,0
CUST-2241,59,One year,55.377780185379635,2,75,3271.756984464239,0
CUST-2242,61,One year,120.5160277725435,0,73,7508.387060473377,0
CUST-2243,68,Month-to-month,53.582610763334834,0,42,3390.848189913501,0
CUST-2244,57,Month-to-month,84.55606872900876,9,46,4862.568012830906,1
CUST-2245,59,Month-to-month,65.29010266685954,0,74,3942.4942206766377,0
CUST-2246,42,Month-to-month,48.780559498727904,2,23,1980.5662839708468,0
CUST-2247,33,Month-to-month,65.29546110371078,0,37,1861.3735932192194,0
CUST-2248,65,Month-to-month,44.56202402538376,5,40,2502.686909278497,0
CUST-2249,66,Month-to-month,65.01854882004218,0,33,3891.367653601336,0
CUST-2250,63,Month-to-month,32.68556943249646,8,26,2218.3982205508246,0
CUST-2251,11,Month-to-month,106.9841342011925,0,72,1073.9971106506002,0
CUST-2252,35,Two year,51.420841725548506,3,28,1876.2920367945485,1
CUST-2253,29,One year,82.22617124585311,5,41,2545.5730867084744,1
CUST-2254,58,One year,50.94238470075401,7,44,2984.6450647108422,0
CUST-2255,39,Month-to-month,99.04987026680664,1,91,4031.644630869275,0
CUST-2256,6,One year,20.0,7,93,81.83462277996033,0
CUST-2257,37,Month-to-month,71.21761982552361,3,47,3147.9959277718754,0
CUST-2258,67,Month-to-month,124.26974227112841,7,85,7647.258217891915,0
CUST-2259,16,Month-to-month,108.54722909186,6,45,1690.9354455516386,0
CUST-2260,55,One year,71.81535970517886,0,49,3845.5038734562895,0
CUST-2261,19,Month-to-month,73.32513278699827,1,57,1416.4870817009826,0
CUST-2262,62,Month-to-month,94.57700164092063,3,91,6102.7120490019115,0
CUST-2263,10,Two year,43.4203545323727,5,59,399.90939123544507,1
CUST-2264,27,Month-to-month,86.4860432609141,3,77,1876.0633115054804,0
CUST-2265,56,Month-to-month,70.65440436910907,9,39,3901.7694011178664,0
CUST-2266,48,One year,31.844438601516657,0,29,1656.2422724377343,0
CUST-2267,16,Month-to-month,108.23248308123632,8,98,1778.1024995194937,0
CUST-2268,1,Month-to-month,32.601091609680715,5,66,34.71404408131472,0
CUST-2269,63,One year,81.52802093353638,4,59,5466.986390522949,0
CUST-2270,51,Two year,70.00758648890464,5,42,3382.974159586165,1
CUST-2271,12,Month-to-month,119.3571185466955,1,85,1473.5143838157983,0
CUST-2272,3,Two year,40.83098799422616,8,77,113.07446741967819,1
CUST-2273,17,Month-to-month,34.76592212658094,0,57,559.7086248694144,0
CUST-2274,59,Month-to-month,125.0415883780539,4,44,6758.500417859784,0
CUST-2275,62,Month-to-month,52.08263356483469,5,68,3348.0289345055266,0
CUST-2276,5,Month-to-month,73.27194068765908,4,74,421.0359951101437,0
CUST-2277,5,Month-to-month,67.74898751654071,5,92,295.9752329476668,0
CUST-2278,15,Two year,73.11542944054536,8,93,975.1845255197803,1
CUST-2279,29,One year,63.89342423435512,3,95,1798.3615100891661,0
CUST-2280,9,Month-to-month,32.78504709410682,9,39,284.9786043726282,0
CUST-2281,68,One year,63.531622016524466,6,43,3692.2644172673267,0
CUST-2282,69,One year,98.05992128791857,7,30,6379.179054521565,1
CUST-2283,7,Month-to-month,84.54479609917635,8,22,519.7320391147998,1
CUST-2284,49,Two year,85.18846805616408,3,94,4386.81188320451,0
CUST-2285,25,One year,57.00112347376013,2,36,1392.597352721246,1
CUST-2286,52,One year,104.7165999772822,9,65,5596.825954760976,1
CUST-2287,71,One year,90.43454203049338,3,50,5435.699864577183,0
CUST-2288,56,One year,33.26825427524807,9,30,1953.713388817789,1
CUST-2289,67,Month-to-month,77.4682421767832,9,57,6233.749149055371,0
CUST-2290,42,Month-to-month,36.80354197944276,4,29,1600.5170222282525,0
CUST-2291,26,Month-to-month,23.5037473770905,6,67,612.4094452487756,0
CUST-2292,54,Month-to-month,79.81552628056535,6,66,5053.951444644166,0
CUST-2293,66,Two year,97.82266111640944,1,63,6561.89770231631,0
CUST-2294,66,Month-to-month,61.83733854668551,9,68,4145.10778239096,0
CUST-2295,32,Month-to-month,70.61196383073117,1,89,2125.8858021684036,0
CUST-2296,49,Month-to-month,90.988106603311,9,76,4256.788570750699,0
CUST-2297,30,Month-to-month,40.52483246039435,4,21,1230.8895939980491,0
CUST-2298,47,Month-to-month,58.14767640185894,0,41,2685.2561639012815,0
CUST-2299,58,Month-to-month,100.94616383407653,3,82,5960.948584782792,0
CUST-2300,47,Two year,65.77025971709733,4,24,3121.2285137798294,1
CUST-2301,19,One year,50.43221781862163,5,71,1029.0491101704456,0
CUST-2302,7,Month-to-month,75.68457224569657,2,22,587.2300463154829,0
CUST-2303,1,One year,86.57564826503649,2,50,84.36562275401951,0
CUST-2304,20,Month-to-month,98.666517270179,2,32,2355.910036800618,0
CUST-2305,31,Month-to-month,67.18519605310136,2,84,2014.0247692873268,0
CUST-2306,25,Month-to-month,93.31709229577773,6,69,1903.852440958362,0
CUST-2307,6,One year,70.03088625635671,7,84,432.81809432219126,0
CUST-2308,30,Month-to-month,54.69755169568858,4,93,1683.4264336805372,0
CUST-2309,17,Month-to-month,65.17612590547736,7,89,823.1710732809713,0
CUST-2310,68,Month-to-month,63.59210514883501,5,98,4547.192775202907,0
CUST-2311,18,One year,49.699694647748174,6,97,898.3385675797157,0
CUST-2312,70,One year,119.09151799606654,8,35,6747.863383323523,1
CUST-2313,15,One year,101.41562486123097,7,42,1574.7932100038443,1
CUST-2314,55,Month-to-month,57.90789401322136,3,33,3168.8348273574234,0
CUST-2315,30,Month-to-month,65.02807103918741,5,56,2062.936434850682,0
CUST-2316,11,Month-to-month,84.36470021589739,4,20,1062.447455022022,1
CUST-2317,13,One year,64.53737935294222,8,96,821.8502841242102,0
CUST-2318,51,One year,119.0540605417362,1,70,6315.779239284672,0
CUST-2319,23,Month-to-month,55.42253498985644,6,76,1311.9588407673514,0
CUST-2320,48,One year,67.73504165195965,9,98,2769.1268894760206,0
CUST-2321,40,One year,51.19658598706941,2,85,1917.9057004102465,0
CUST-2322,65,Month-to-month,37.08092423386061,4,63,2091.820277471847,0
CUST-2323,48,Month-to-month,77.79974206857915,5,50,3974.106082501261,0
CUST-2324,18,One year,27.607857816969155,8,68,490.23949524568116,1
CUST-2325,25,One year,53.76424910684639,4,47,1270.1231779585805,0
CUST-2326,47,One year,74.13978351744201,5,98,3728.7256650479176,0
CUST-2327,15,Month-to-month,56.38447914032794,3,39,812.8573221749698,0
CUST-2328,24,Month-to-month,58.96133401971343,3,32,1241.5921369067441,0
CUST-2329,36,Month-to-month,45.73683781824515,9,83,1630.726770338517,0
CUST-2330,47,Month-to-month,72.3888477184741,8,98,3272.972881389799,0
CUST-2331,28,Two year,74.64134633442315,0,30,2320.0020965183962,0
CUST-2332,6,Month-to-month,111.09987382022675,5,76,551.1529972515253,0
CUST-2333,1,Month-to-month,72.2863779124401,2,24,87.4544820085666,0
CUST-2334,65,Month-to-month,110.77045080225311,3,98,6976.922756342262,0
CUST-2335,50,Month-to-month,66.85543676981884,8,47,3402.656470605843,0
CUST-2336,36,Month-to-month,70.48182924891081,7,36,2615.4634194285277,0
CUST-2337,35,Month-to-month,70.51343043836239,2,67,2283.2178711533975,0
CUST-2338,2,One year,72.25940765590128,0,46,137.00254950739128,0
CUST-2339,11,Month-to-month,87.65418622849874,0,51,890.0275133668398,0
CUST-2340,15,One year,80.81697711984994,5,34,1249.4290622485219,1
CUST-2341,63,One year,71.05308391029962,0,27,4832.1086322530255,0
CUST-2342,68,Month-to-month,79.95504093440476,8,74,5385.479046696753,0
CUST-2343,60,Month-to-month,155.04464744159577,0,90,8184.996218575278,0
CUST-2344,45,Month-to-month,98.30236412526992,0,72,3777.7822586177413,0
CUST-2345,27,Month-to-month,94.45305522288918,7,20,3131.7548565296356,0
CUST-2346,21,Month-to-month,66.68037932634113,7,75,1269.5475818023301,0
CUST-2347,50,Two year,91.85101135830529,4,44,4397.132049222361,1
CUST-2348,43,Two year,111.81887610845114,5,57,4702.433760673618,1
CUST-2349,13,One year,65.22136157711081,1,63,806.6800552531618,0
CUST-2350,29,One year,85.92332376539586,3,97,2438.702277152651,0
CUST-2351,33,Month-to-month,97.33337460983174,9,69,3257.7413093212986,0
CUST-2352,6,Month-to-month,58.53970204866619,6,38,382.44715422487263,0
CUST-2353,27,Month-to-month,96.91268460166283,5,97,2733.890395933248,0
CUST-2354,23,One year,85.45288267825843,4,58,1724.9147792087963,0
CUST-2355,29,Month-to-month,101.61672164714291,9,94,3174.213079025495,0
CUST-2356,70,Month-to-month,90.15489207152474,6,62,6251.229996171128,0
CUST-2357,24,Month-to-month,54.76676874813597,5,48,1205.9183937073026,0
CUST-2358,67,One year,61.118610933163914,0,97,4634.5024844408135,0
CUST-2359,44,Month-to-month,79.3117265710412,3,91,3541.4420586547135,0
CUST-2360,24,One year,50.62237527506038,1,45,1488.319473276353,0
CUST-2361,26,One year,85.96098760456005,0,61,2203.7995901045238,1
CUST-2362,15,Month-to-month,101.89923224350608,6,49,1486.811878872056,1
CUST-2363,37,One year,43.67683407275761,7,83,1632.5735790788308,0
CUST-2364,29,Month-to-month,52.16259656195205,9,81,1498.3057647535045,0
CUST-2365,29,Month-to-month,63.91131353168968,3,53,1881.2192874807822,0
CUST-2366,43,Month-to-month,100.65334531662839,5,74,4176.089604618098,0
CUST-2367,47,Month-to-month,110.78083439555775,9,82,4881.727207400959,0
CUST-2368,4,One year,75.80400219805917,2,97,312.1439081501818,0
CUST-2369,40,One year,49.228212803208734,6,71,1593.451394922351,0
CUST-2370,2,Month-to-month,56.08561781900438,9,86,121.2883942175456,0
CUST-2371,49,Two year,57.00242977091093,7,77,3527.3584319428187,1
CUST-2372,11,One year,104.49200406737378,6,50,1049.0003816865997,1
CUST-2373,61,Month-to-month,97.69596753109747,7,35,5143.543930634134,0
CUST-2374,29,Month-to-month,74.7925665650165,4,27,2294.46773916276,0
CUST-2375,47,One year,43.56227641371516,8,85,1949.744831941299,1
CUST-2376,3,Month-to-month,71.54248566242099,7,71,200.83963658074336,0
CUST-2377,45,One year,23.11561822448298,5,47,969.2604796884117,0
CUST-2378,40,Month-to-month,84.17490791824062,0,87,3079.493590041351,0
CUST-2379,31,Month-to-month,59.180046585589,9,85,1744.7840283440603,0
CUST-2380,65,Month-to-month,55.438538309001835,7,87,2939.7190834664193,0
CUST-2381,43,One year,73.51455055850789,0,41,3647.71368045232,1
CUST-2382,2,Month-to-month,61.428768866896974,2,39,113.23543720469698,0
CUST-2383,29,Month-to-month,93.90984075088869,7,43,2798.066907695595,0
CUST-2384,30,Month-to-month,96.7577910318941,9,60,2794.9126002733,1
CUST-2385,57,Month-to-month,83.27214182423978,2,43,4165.6539033868285,0
CUST-2386,46,Two year,91.42026758687598,0,21,4181.060870020299,1
CUST-2387,26,Month-to-month,99.69785686257923,0,47,2754.6299126672257,0
CUST-2388,26,Two year,41.77081048959756,2,80,1194.9489855190116,1
CUST-2389,60,Month-to-month,35.450974147471236,0,76,2565.5996435219863,0
CUST-2390,4,One year,34.1637324345209,0,35,119.17951794033634,0
CUST-2391,12,Two year,96.80841539268822,6,70,1216.4580049633616,1
CUST-2392,36,Month-to-month,87.93537773192875,8,99,3257.4584151405975,0
CUST-2393,33,Month-to-month,60.66175852840986,1,42,2144.262142093021,0
CUST-2394,56,One year,59.79113111522303,1,88,3459.591864946109,0
CUST-2395,53,One year,99.33514962430215,5,83,5036.862020969067,0
CUST-2396,52,Month-to-month,97.67180388684584,3,31,5551.898968931469,0
CUST-2397,1,Month-to-month,54.83691866517707,5,34,72.35484346118288,0
CUST-2398,56,One year,61.88613493468291,4,25,3532.422434950686,1
CUST-2399,14,Month-to-month,97.71925665684243,7,64,1387.7945898781231,0
CUST-2400,12,Month-to-month,87.65033314521469,6,90,1089.6931434304463,0
CUST-2401,15,Month-to-month,50.803542757340374,8,49,749.1767170254923,0
CUST-2402,22,Month-to-month,61.47832114052189,1,85,1580.1689664449395,0
CUST-2403,17,One year,86.34438575626207,6,76,1787.3946314978914,1
CUST-2404,6,Two year,103.56429144025141,6,22,717.3808921818495,1
CUST-2405,12,Month-to-month,59.364859035673135,6,75,624.0219287087426,0
CUST-2406,11,Month-to-month,71.1231685537024,0,61,669.056351966576,0
CUST-2407,43,One year,60.53246775183763,2,53,2613.9996195405142,0
CUST-2408,40,One year,68.33827895855943,9,46,2565.3857363719867,0
CUST-2409,62,Month-to-month,70.67883212123105,6,81,3723.88497490381,0
CUST-2410,57,Month-to-month,31.154180019902387,6,55,1511.9045742535488,0
CUST-2411,20,One year,72.88253914840328,6,98,1337.4325986106458,1
CUST-2412,3,One year,42.79794086610407,4,87,137.2193598055672,0
CUST-2413,67,One year,78.6306199837622,3,31,5627.692890631653,0
CUST-2414,7,Month-to-month,131.49637681292967,6,59,1087.653030827231,0
CUST-2415,47,Month-to-month,68.0910789216174,4,43,3187.4485234372946,0
CUST-2416,2,Month-to-month,65.90491361099822,5,81,113.92895587746493,0
CUST-2417,8,Month-to-month,83.21370411022093,6,73,693.9658048670636,0
CUST-2418,56,Two year,116.06200210068712,2,30,6568.412404241495,1
CUST-2419,55,Month-to-month,86.19312653143503,7,24,4648.41527873033,0
CUST-2420,34,Two year,63.41468829567854,7,30,2347.756767961697,1
CUST-2421,55,One year,95.10365174487274,3,97,5262.160007480263,0
CUST-2422,18,Two year,116.20776843361983,9,92,2250.044426542625,1
CUST-2423,51,One year,96.43050788037196,3,92,4816.274139267765,0
CUST-2424,41,One year,101.59889046223347,6,22,3490.4509891409107,1
CUST-2425,68,One year,56.39971253843089,8,27,3994.5527526441597,0
CUST-2426,7,Month-to-month,83.93094404698564,5,89,606.4445073817825,0
CUST-2427,61,Month-to-month,133.2149840508562,1,93,8492.534551133915,0
CUST-2428,10,Month-to-month,108.30541128008119,5,67,1070.8581769632062,0
CUST-2429,32,Month-to-month,64.72889919690606,5,24,2135.843781611079,0
CUST-2430,64,Month-to-month,137.81682996718288,0,65,9248.816651551107,0
CUST-2431,34,One year,90.06725255094793,0,85,3349.1745258186925,0
CUST-2432,42,Two year,94.18827639063026,2,51,3090.4307864903058,0
CUST-2433,33,Two year,87.09643781028687,9,59,2941.3118400696367,1
CUST-2434,35,One year,73.12230372818613,0,39,2366.7352846534686,0
CUST-2435,64,Month-to-month,92.00515137857111,2,35,5462.611833379233,0
CUST-2436,20,One year,116.23371707782869,9,42,2472.4377626325295,1
CUST-2437,33,Month-to-month,61.919478158070326,5,36,1968.879396788607,0
CUST-2438,13,Month-to-month,42.11003023128049,4,78,637.4077304101796,0
CUST-2439,42,Month-to-month,40.315783809376754,1,62,1869.221536745915,0
CUST-2440,54,Month-to-month,91.03805740572491,8,70,4239.143316783689,0
CUST-2441,57,Month-to-month,66.67350264271897,5,29,3676.292316281181,0
CUST-2442,10,One year,46.29985829986708,4,58,460.36123751300556,0
CUST-2443,61,One year,73.37792935624518,6,31,4632.692616821468,1
CUST-2444,26,Month-to-month,70.01790362009243,3,33,1857.2021576984257,0
CUST-2445,23,Month-to-month,81.18788453500466,8,52,1672.208337549612,0
CUST-2446,58,Two year,76.8302792041881,2,69,4866.402791899828,1
CUST-2447,2,Month-to-month,34.16740314376418,7,73,71.22575399105042,1
CUST-2448,60,Two year,114.02703403943589,9,73,7755.164368758073,1
CUST-2449,54,Month-to-month,113.35182076084679,2,53,6491.291803245607,0
CUST-2450,29,Month-to-month,114.25445456906213,0,21,3028.581007898121,0
CUST-2451,8,Month-to-month,97.9724820733243,0,25,750.2251482848909,0
CUST-2452,65,Month-to-month,96.27643199843153,2,69,5428.012383815769,0
CUST-2453,25,Month-to-month,86.52943269622234,7,99,2161.2107578184236,0
CUST-2454,58,One year,64.32923873758648,7,78,3648.831624525651,0
CUST-2455,27,Month-to-month,63.874232017605216,8,20,1602.4206639795295,1
CUST-2456,47,Month-to-month,37.29508907616377,1,40,1639.0275175140441,0
CUST-2457,62,Two year,104.36784046082556,0,53,7201.6236656031015,0
CUST-2458,61,Month-to-month,86.45592772062048,9,69,5887.592849366654,0
CUST-2459,20,Two year,25.75840680890917,2,98,442.5694031136307,0
CUST-2460,42,Month-to-month,51.56146840224769,2,56,2400.3738025896964,0
CUST-2461,22,One year,72.74154312275544,4,76,1527.5270896178174,0
CUST-2462,46,Month-to-month,92.66391093272252,0,30,3561.785086721423,0
CUST-2463,27,Month-to-month,126.18715336805577,3,20,2859.7954100057127,0
CUST-2464,30,Month-to-month,63.20138149677141,0,33,2196.780787391042,0
CUST-2465,30,One year,56.384640812589524,9,33,1815.420766434708,1
CUST-2466,64,Month-to-month,56.08396614244103,0,46,3328.920824671018,0
CUST-2467,17,One year,60.15859823989172,2,31,901.63365346871,0
CUST-2468,12,Two year,66.81585421882308,1,64,737.0345621034858,0
CUST-2469,10,Month-to-month,76.85709829509697,1,76,700.9920200986628,0
CUST-2470,29,One year,47.59145881015132,9,38,1089.1864217852174,1
CUST-2471,41,Two year,46.20993103971903,5,55,1650.85920883154,1
CUST-2472,8,Month-to-month,71.18907822821022,3,27,682.8753799059228,0
CUST-2473,57,Month-to-month,69.91610462842495,7,69,3925.198012933521,0
CUST-2474,29,Month-to-month,83.86116574256732,8,41,2559.5767765296155,0
CUST-2475,18,Month-to-month,112.48813497428279,3,60,2237.3540099942047,0
CUST-2476,54,Month-to-month,76.1386685816699,4,98,4103.023777457003,0
CUST-2477,24,Two year,40.1639310306015,3,81,1038.2000852042108,1
CUST-2478,49,Month-to-month,70.58245453304694,3,88,2908.978632355801,0
CUST-2479,5,Month-to-month,120.84638799019562,7,84,581.3695533363933,0
CUST-2480,31,One year,54.85977739905719,7,63,1765.566689187421,0
CUST-2481,23,Month-to-month,37.26356848313668,6,53,854.5926774699636,0
CUST-2482,15,Month-to-month,82.09465067423005,4,56,1242.965061458941,0
CUST-2483,33,Month-to-month,42.99374555318459,6,38,1497.4398069309577,0
CUST-2484,68,Month-to-month,83.40400575147295,1,42,5118.8310084730565,0
CUST-2485,43,Two year,86.43984567400385,2,28,4250.10761574191,1
CUST-2486,27,One year,88.07114198604638,0,47,2605.966962153273,1
CUST-2487,15,Month-to-month,63.32183881374201,3,72,1092.3535747374642,0
CUST-2488,17,One year,83.39514468927756,5,44,1348.5196656951175,0
CUST-2489,17,Two year,77.92711427178088,6,93,1369.3956660689325,1
CUST-2490,68,One year,91.98270538510005,0,23,7347.810254135672,0
CUST-2491,69,One year,90.98799913043511,5,78,5975.519658481797,0
CUST-2492,30,Month-to-month,37.5938095391201,5,95,997.5588579814076,0
CUST-2493,67,Month-to-month,73.73440279125023,7,57,5311.847699495476,0
CUST-2494,22,One year,68.96050183663104,5,77,1450.40027469351,0
CUST-2495,29,Two year,74.93393731151905,9,92,2532.805893265833,1
CUST-2496,3,Two year,55.78779646610266,3,64,153.7968750681152,1
CUST-2497,63,Month-to-month,56.404516544553296,3,60,3319.4188460083165,0
CUST-2498,55,Two year,75.64941359276345,1,54,3560.419935652403,0
CUST-2499,66,Month-to-month,60.809233895970884,7,73,3988.569709956663,0
CUST-2500,60,Month-to-month,83.14913217363649,8,53,5213.715786112679,0
CUST-2501,48,Month-to-month,105.44818847193885,5,48,4998.495092744958,0
CUST-2502,22,One year,95.7727907867562,7,44,2201.33123734904,1
CUST-2503,62,One year,68.40765771770842,9,70,4373.658335386615,0
CUST-2504,71,Month-to-month,88.89656229617133,3,50,6030.675050405616,0
CUST-2505,26,Month-to-month,75.3091313948091,6,58,2161.5222466982145,0
CUST-2506,28,Month-to-month,43.30436661221857,6,49,1357.3911335635364,0
CUST-2507,11,Month-to-month,87.72487728444236,2,33,1025.8892829843091,0
CUST-2508,58,Two year,70.8929735320942,9,68,3956.6810947680333,0
CUST-2509,4,One year,79.4015350315745,3,67,341.66503172948313,0
CUST-2510,20,Month-to-month,83.65463847932456,3,99,1848.80545090495,0
CUST-2511,41,Two year,98.98584627186831,1,38,4500.495669820731,1
CUST-2512,49,One year,96.16154292199018,5,58,4637.179609236405,1
CUST-2513,66,One year,55.93108917773509,2,48,3504.2230745455345,0
CUST-2514,4,Two year,98.63098326929187,7,91,370.1956553509869,1
CUST-2515,70,Month-to-month,111.3813803974208,7,85,7281.714767016784,0
